time,EXT_TMP,EXT_WIND_DIRECT,EXT_WIND_SPEED,INT_CO2,INT_REL_HD,INT_TMP,MAX_EXT_TMP,MIN_EXT_TMP
2022-09-20 02:30:00+00:00,12.91,90.0,0.13,602.8,97.96,19.47,13.1,12.7
2022-09-20 02:40:00+00:00,13.0,90.0,0.12,606.0,98.68,19.37,13.4,12.7
2022-09-20 02:50:00+00:00,13.01,90.0,0.21,611.4,98.06,19.37,13.3,12.8
2022-09-20 03:00:00+00:00,12.78,90.0,0.3,614.7,97.84,19.39,13.1,12.3
2022-09-20 03:10:00+00:00,12.84,90.0,0.39,620.5,98.34,19.27,13.1,12.5
2022-09-20 03:20:00+00:00,12.88,90.0,0.28,627.0,98.68,19.27,13.1,12.3
2022-09-20 03:30:00+00:00,12.8,90.0,0.01,637.0,98.09,19.37,13.1,12.5
2022-09-20 03:40:00+00:00,12.53,90.0,0.0,641.8,98.24,19.49,13.0,12.1
2022-09-20 03:50:00+00:00,12.48,90.0,0.0,645.1,97.9,19.58,12.7,12.1
2022-09-20 04:00:00+00:00,12.56,90.0,0.0,647.2,98.2,19.48,12.7,12.2
2022-09-20 04:10:00+00:00,12.22,90.0,0.0,653.1,99.05,19.36,12.5,11.8
2022-09-20 04:20:00+00:00,12.32,90.0,0.08,658.5,98.67,19.42,12.5,12.0
2022-09-20 04:30:00+00:00,12.44,90.0,0.0,659.9,98.29,19.38,12.7,12.0
2022-09-20 04:40:00+00:00,12.41,90.0,0.04,663.2,97.94,19.42,12.9,12.1
2022-09-20 04:50:00+00:00,12.35,90.0,0.16,669.8,97.72,19.41,12.6,12.1
2022-09-20 05:00:00+00:00,12.47,90.0,0.26,679.1,97.93,19.48,12.9,12.2
2022-09-20 05:10:00+00:00,12.74,90.0,0.27,686.3,98.54,19.66,13.1,12.4
2022-09-20 05:20:00+00:00,12.78,90.0,0.03,694.6,98.99,19.89,13.0,12.6
2022-09-20 05:30:00+00:00,12.75,90.0,0.0,701.5,98.69,20.04,13.0,12.3
2022-09-20 05:40:00+00:00,12.61,90.0,0.06,706.0,98.35,20.11,13.0,12.2
2022-09-20 05:50:00+00:00,12.54,90.0,0.0,711.2,99.01,20.02,12.9,12.2
2022-09-20 06:00:00+00:00,12.31,90.0,0.12,711.5,98.18,20.06,12.8,12.0
2022-09-20 06:10:00+00:00,12.3,90.0,0.0,718.1,98.79,20.0,12.9,11.9
2022-09-20 06:20:00+00:00,12.43,90.0,0.0,724.8,97.99,20.21,12.7,12.2
2022-09-20 06:30:00+00:00,12.44,90.0,0.08,729.1,97.91,20.27,12.7,12.2
2022-09-20 06:40:00+00:00,12.53,90.0,0.01,729.0,98.75,20.21,13.0,12.0
2022-09-20 06:50:00+00:00,12.76,90.0,0.0,721.1,98.37,20.23,13.0,12.4
2022-09-20 07:00:00+00:00,13.0,90.0,0.24,729.2,98.46,20.21,13.4,12.7
2022-09-20 07:10:00+00:00,13.32,90.0,0.15,723.7,98.63,20.27,13.7,12.8
2022-09-20 07:20:00+00:00,14.45,270.0,0.27,721.2,97.82,20.6,15.0,13.7
2022-09-20 07:30:00+00:00,14.87,270.0,0.34,718.9,96.71,20.87,15.0,14.6
2022-09-20 07:40:00+00:00,14.64,270.0,0.67,713.8,96.88,21.0,14.8,14.5
2022-09-20 07:50:00+00:00,14.43,270.0,0.98,700.4,97.25,20.85,14.6,14.3
2022-09-20 08:00:00+00:00,14.42,270.0,0.72,687.0,96.62,20.87,14.7,14.2
2022-09-20 08:10:00+00:00,14.79,270.0,0.33,666.0,96.95,21.21,15.0,14.4
2022-09-20 08:20:00+00:00,14.99,270.0,0.43,647.6,96.56,21.33,15.4,14.7
2022-09-20 08:30:00+00:00,15.67,270.0,0.6,593.8,94.99,21.6,16.2,15.2
2022-09-20 08:40:00+00:00,16.04,270.0,1.55,458.6,93.94,21.95,16.2,15.7
2022-09-20 08:50:00+00:00,16.91,270.0,1.21,389.5,85.25,22.07,17.2,16.3
2022-09-20 09:00:00+00:00,17.22,270.0,1.63,346.1,81.41,21.68,17.5,16.9
2022-09-20 09:10:00+00:00,16.85,270.0,2.47,340.3,84.34,21.93,17.2,16.4
2022-09-20 09:20:00+00:00,17.78,270.0,1.33,332.0,83.9,22.35,18.4,17.4
2022-09-20 09:30:00+00:00,17.85,270.0,2.71,327.1,83.53,22.77,18.4,17.5
2022-09-20 09:40:00+00:00,17.84,270.0,2.94,326.8,81.04,23.05,18.1,17.4
2022-09-20 09:50:00+00:00,18.16,270.0,2.84,328.9,80.39,23.0,18.9,17.9
2022-09-20 10:00:00+00:00,18.55,270.0,2.2,326.3,82.08,23.47,18.8,18.1
2022-09-20 10:10:00+00:00,19.1,270.0,2.13,328.5,78.67,23.77,19.9,18.5
2022-09-20 10:20:00+00:00,18.96,270.0,2.74,329.3,80.71,23.99,19.3,18.8
2022-09-20 10:30:00+00:00,18.91,270.0,2.89,327.0,78.62,24.26,19.4,18.5
2022-09-20 10:40:00+00:00,19.23,270.0,2.81,327.2,81.6,24.43,19.4,19.0
2022-09-20 10:50:00+00:00,19.39,270.0,2.75,325.2,81.85,24.64,20.1,19.0
2022-09-20 11:00:00+00:00,19.64,270.0,2.31,325.0,83.95,24.87,20.2,19.4
2022-09-20 11:10:00+00:00,21.07,270.0,1.08,322.4,82.77,24.9,22.4,19.8
2022-09-20 11:20:00+00:00,20.45,270.0,1.66,327.0,82.42,24.78,21.4,19.9
2022-09-20 11:30:00+00:00,21.25,270.0,1.02,322.3,84.59,25.06,21.9,20.4
2022-09-20 11:40:00+00:00,20.63,270.0,1.31,335.7,80.69,23.93,21.4,20.3
2022-09-20 11:50:00+00:00,20.67,270.0,0.87,321.4,83.55,24.05,21.1,20.4
2022-09-20 12:00:00+00:00,21.32,270.0,1.51,320.6,82.98,23.87,21.6,20.9
2022-09-20 12:10:00+00:00,21.21,90.0,0.99,313.4,82.85,24.26,21.5,21.0
2022-09-20 12:20:00+00:00,21.42,90.0,0.85,320.6,81.33,24.34,21.7,21.3
2022-09-20 12:30:00+00:00,21.3,90.0,1.0,315.0,81.85,24.8,21.3,21.3
2022-09-20 12:40:00+00:00,20.63,90.0,1.12,309.4,84.79,24.52,21.1,20.3
2022-09-20 12:50:00+00:00,21.3,90.0,1.1,294.0,83.75,25.2,21.3,21.3
2022-09-20 13:00:00+00:00,21.16,270.0,0.85,314.3,79.27,25.35,22.0,20.6
2022-09-20 13:10:00+00:00,21.8,90.0,0.98,311.2,78.05,25.43,21.9,21.6
2022-09-20 13:20:00+00:00,22.05,270.0,1.01,313.5,80.79,25.6,22.5,21.5
2022-09-20 13:30:00+00:00,21.9,90.0,0.69,305.0,81.66,26.55,22.8,21.1
2022-09-20 13:40:00+00:00,22.46,90.0,1.45,324.5,77.39,26.01,22.8,22.2
2022-09-20 13:50:00+00:00,21.49,90.0,1.18,317.4,80.0,25.77,22.1,21.1
2022-09-20 14:00:00+00:00,21.86,90.0,1.32,319.8,84.97,25.8,22.2,21.4
2022-09-20 14:10:00+00:00,21.25,90.0,1.51,324.3,85.58,25.84,21.7,20.8
2022-09-20 14:20:00+00:00,21.44,90.0,0.97,314.7,85.84,26.0,21.8,21.1
2022-09-20 14:30:00+00:00,21.67,90.0,1.55,317.3,86.45,25.87,22.0,21.3
2022-09-20 14:40:00+00:00,21.67,90.0,1.62,305.3,85.59,26.92,22.1,20.8
2022-09-20 14:50:00+00:00,20.73,90.0,1.46,323.7,83.3,25.35,21.0,20.5
2022-09-20 15:00:00+00:00,21.17,90.0,1.28,324.1,89.02,24.72,21.8,20.5
2022-09-20 15:10:00+00:00,21.15,90.0,1.82,300.2,92.51,25.99,21.7,20.7
2022-09-20 15:20:00+00:00,20.74,90.0,1.57,311.3,86.72,25.0,21.1,20.5
2022-09-20 15:30:00+00:00,21.4,90.0,1.15,287.8,94.05,25.7,21.9,20.8
2022-09-20 15:40:00+00:00,21.75,90.0,1.66,277.8,90.38,27.24,22.0,21.5
2022-09-20 15:50:00+00:00,21.63,90.0,1.91,303.0,82.43,26.67,21.8,21.4
2022-09-20 16:00:00+00:00,21.36,90.0,1.55,310.9,84.59,25.99,21.8,21.0
2022-09-20 16:10:00+00:00,21.6,90.0,0.84,320.1,85.68,25.18,22.6,20.8
2022-09-20 16:20:00+00:00,22.44,90.0,0.74,306.2,92.35,26.24,22.7,22.2
2022-09-20 16:30:00+00:00,21.89,90.0,1.48,289.22,88.26,27.12,22.2,21.6
2022-09-20 16:40:00+00:00,21.76,90.0,1.16,311.6,81.39,26.05,22.1,21.5
2022-09-20 16:50:00+00:00,21.77,90.0,1.14,302.8,91.8,25.74,21.9,21.6
2022-09-20 17:00:00+00:00,22.07,90.0,0.68,290.0,95.15,26.29,22.3,21.9
2022-09-20 17:10:00+00:00,21.61,90.0,1.06,292.3,95.78,26.67,21.9,21.3
2022-09-20 17:20:00+00:00,21.36,90.0,1.44,295.0,97.12,26.79,21.6,21.2
2022-09-20 17:30:00+00:00,21.02,90.0,1.09,292.8,97.58,26.71,21.5,20.7
2022-09-20 17:40:00+00:00,20.84,90.0,0.55,312.9,87.97,25.66,21.2,20.3
2022-09-20 17:50:00+00:00,19.75,90.0,0.31,317.6,91.0,24.75,20.6,18.9
2022-09-20 18:00:00+00:00,18.52,90.0,0.44,317.8,93.98,24.13,19.0,18.2
2022-09-20 18:10:00+00:00,17.82,90.0,0.5,327.3,94.27,23.25,18.3,17.4
2022-09-20 18:20:00+00:00,16.93,90.0,0.4,344.4,89.85,22.08,17.2,16.7
2022-09-20 18:30:00+00:00,16.51,90.0,0.13,350.8,91.39,21.62,16.9,16.0
2022-09-20 18:40:00+00:00,15.89,90.0,0.22,357.7,93.79,21.37,16.2,15.3
2022-09-20 18:50:00+00:00,15.57,90.0,0.28,366.6,94.89,21.31,15.8,15.4
2022-09-20 19:00:00+00:00,14.99,90.0,0.2,373.1,95.85,21.14,15.2,14.8
2022-09-20 19:10:00+00:00,14.78,90.0,0.46,382.2,96.44,21.15,15.1,14.5
2022-09-20 19:20:00+00:00,14.53,90.0,0.4,389.6,97.02,21.05,14.8,14.3
2022-09-20 19:30:00+00:00,14.38,90.0,0.35,396.4,97.68,20.97,14.6,14.2
2022-09-20 19:40:00+00:00,14.31,90.0,0.42,400.6,97.31,20.88,14.5,14.1
2022-09-20 19:50:00+00:00,14.25,90.0,0.34,405.4,97.43,20.89,14.5,14.0
2022-09-20 20:00:00+00:00,14.16,90.0,0.33,412.1,97.09,20.81,14.4,13.9
2022-09-20 20:10:00+00:00,13.97,90.0,0.32,417.1,97.43,20.7,14.2,13.7
2022-09-20 20:20:00+00:00,13.93,90.0,0.5,421.5,97.8,20.54,14.4,13.7
2022-09-20 20:30:00+00:00,13.54,90.0,0.35,426.6,97.49,20.5,13.8,13.1
2022-09-20 20:40:00+00:00,13.25,90.0,0.41,430.1,97.88,20.38,13.5,13.0
2022-09-20 20:50:00+00:00,13.27,90.0,0.47,436.5,97.28,20.36,13.8,12.8
2022-09-20 21:00:00+00:00,13.52,90.0,0.66,440.5,97.32,20.27,13.7,13.3
2022-09-20 21:10:00+00:00,12.77,90.0,0.54,443.3,97.16,20.23,12.9,12.5
2022-09-20 21:20:00+00:00,12.83,90.0,0.48,447.9,97.8,20.08,13.2,12.6
2022-09-20 21:30:00+00:00,12.95,90.0,0.16,453.5,97.33,20.03,13.2,12.7
2022-09-20 21:40:00+00:00,12.2,90.0,0.11,458.7,96.9,20.01,12.7,11.8
2022-09-20 21:50:00+00:00,12.07,90.0,0.09,463.8,96.84,19.89,12.3,11.4
2022-09-20 22:00:00+00:00,11.83,90.0,0.0,466.7,97.07,19.77,12.1,11.5
2022-09-20 22:10:00+00:00,11.3,90.0,0.11,473.5,97.28,19.65,11.7,11.0
2022-09-20 22:20:00+00:00,11.77,90.0,0.13,478.4,97.06,19.59,12.2,11.3
2022-09-20 22:30:00+00:00,11.55,90.0,0.0,484.8,96.9,19.5,11.9,11.3
2022-09-20 22:40:00+00:00,11.23,90.0,0.03,490.9,96.42,19.43,11.3,11.1
2022-09-20 22:50:00+00:00,10.87,90.0,0.0,496.0,97.08,19.35,11.3,10.5
2022-09-20 23:00:00+00:00,10.73,90.0,0.06,502.1,96.63,19.37,11.3,10.2
2022-09-20 23:10:00+00:00,10.99,90.0,0.21,508.1,96.85,19.28,11.2,10.6
2022-09-20 23:20:00+00:00,10.96,90.0,0.16,512.0,97.24,19.2,11.4,10.5
2022-09-20 23:30:00+00:00,11.02,90.0,0.49,519.8,96.53,19.15,11.4,10.7
2022-09-20 23:40:00+00:00,10.68,90.0,0.24,523.9,96.38,19.06,11.1,10.4
2022-09-20 23:50:00+00:00,10.31,270.0,0.07,528.9,97.31,18.94,10.8,9.8
2022-09-21 00:00:00+00:00,10.09,270.0,0.02,535.3,96.37,18.97,10.4,9.8
2022-09-21 00:10:00+00:00,9.75,270.0,0.0,540.0,96.61,18.82,10.0,9.6
2022-09-21 00:20:00+00:00,9.81,270.0,0.07,543.9,96.3,18.81,10.0,9.5
2022-09-21 00:30:00+00:00,9.6,270.0,0.14,549.9,95.92,18.8,10.1,9.3
2022-09-21 00:40:00+00:00,9.67,270.0,0.08,556.2,96.49,18.65,10.0,9.3
2022-09-21 00:50:00+00:00,9.66,270.0,0.16,562.1,95.36,18.67,10.1,9.1
2022-09-21 01:00:00+00:00,9.51,270.0,0.0,566.8,95.21,18.62,9.8,9.0
2022-09-21 01:10:00+00:00,9.11,270.0,0.0,573.7,95.49,18.49,9.5,8.6
2022-09-21 01:20:00+00:00,9.14,270.0,0.09,578.8,95.89,18.38,9.6,8.5
2022-09-21 01:30:00+00:00,9.44,270.0,0.01,583.9,95.34,18.36,9.8,9.2
2022-09-21 01:40:00+00:00,8.85,270.0,0.0,588.2,95.17,18.27,9.4,8.5
2022-09-21 01:50:00+00:00,9.27,270.0,0.16,592.9,94.54,18.3,9.7,8.8
2022-09-21 02:00:00+00:00,8.76,270.0,0.0,597.4,95.12,18.1,9.4,8.4
2022-09-21 02:10:00+00:00,8.86,270.0,0.01,602.5,95.7,18.03,9.3,8.5
2022-09-21 02:20:00+00:00,8.67,270.0,0.0,606.1,95.54,17.92,9.0,8.3
2022-09-21 02:30:00+00:00,8.82,270.0,0.0,610.7,95.98,17.78,9.1,8.6
2022-09-21 02:40:00+00:00,9.03,270.0,0.0,616.0,95.61,17.77,9.7,8.6
2022-09-21 02:50:00+00:00,8.58,270.0,0.0,619.3,95.36,17.68,9.1,8.3
2022-09-21 03:00:00+00:00,8.69,270.0,0.03,623.9,95.8,17.58,9.0,8.4
2022-09-21 03:10:00+00:00,8.78,270.0,0.01,627.4,95.56,17.49,9.0,8.3
2022-09-21 03:20:00+00:00,8.2,270.0,0.0,631.5,95.75,17.39,8.5,7.9
2022-09-21 03:30:00+00:00,8.36,270.0,0.11,636.3,96.12,17.32,8.8,8.0
2022-09-21 03:40:00+00:00,8.44,270.0,0.0,641.5,95.92,17.24,9.0,7.8
2022-09-21 03:50:00+00:00,8.53,270.0,0.05,645.4,95.39,17.27,9.0,8.2
2022-09-21 04:00:00+00:00,8.52,270.0,0.08,650.1,95.91,17.12,8.8,8.2
2022-09-21 04:10:00+00:00,8.38,270.0,0.08,653.5,95.46,17.1,8.8,7.7
2022-09-21 04:20:00+00:00,8.43,270.0,0.11,656.1,95.49,17.07,8.8,7.9
2022-09-21 04:30:00+00:00,7.51,270.0,0.0,660.9,95.87,16.98,7.9,6.8
2022-09-21 04:40:00+00:00,7.91,270.0,0.21,664.5,96.41,16.83,8.3,7.5
2022-09-21 04:50:00+00:00,7.76,270.0,0.15,670.0,96.1,16.81,8.0,7.4
2022-09-21 05:00:00+00:00,7.93,270.0,0.22,674.5,96.56,16.73,8.3,7.6
2022-09-21 05:10:00+00:00,7.94,90.0,0.47,679.0,96.25,16.68,8.2,7.7
2022-09-21 05:20:00+00:00,8.14,90.0,0.61,683.9,96.71,16.64,8.3,7.9
2022-09-21 05:30:00+00:00,8.54,90.0,0.62,690.0,96.35,16.74,9.1,8.2
2022-09-21 05:40:00+00:00,8.12,90.0,0.28,694.2,97.09,16.64,8.6,7.8
2022-09-21 05:50:00+00:00,8.52,90.0,0.4,698.6,97.54,16.71,9.0,7.8
2022-09-21 06:00:00+00:00,8.2,90.0,0.91,703.8,95.85,16.79,8.5,7.8
2022-09-21 06:10:00+00:00,8.54,90.0,0.66,708.6,95.37,16.88,8.9,8.0
2022-09-21 06:20:00+00:00,8.79,90.0,0.3,709.4,97.01,16.84,9.4,8.5
2022-09-21 06:30:00+00:00,9.07,90.0,0.27,714.9,97.84,16.81,9.6,8.6
2022-09-21 06:40:00+00:00,9.48,90.0,0.64,716.5,98.31,16.74,9.8,9.1
2022-09-21 06:50:00+00:00,9.77,90.0,0.86,719.0,98.13,16.72,10.0,9.4
2022-09-21 07:00:00+00:00,10.05,90.0,0.63,721.7,97.07,16.74,10.4,9.6
2022-09-21 07:10:00+00:00,10.21,90.0,0.49,723.2,96.77,16.73,10.5,10.0
2022-09-21 07:20:00+00:00,10.59,90.0,0.9,724.4,96.52,16.68,11.4,10.3
2022-09-21 07:30:00+00:00,10.97,90.0,0.48,730.9,97.41,16.65,11.4,10.7
2022-09-21 07:40:00+00:00,11.13,90.0,0.68,718.6,95.36,16.82,11.4,10.9
2022-09-21 07:50:00+00:00,11.45,90.0,0.29,704.5,96.38,17.11,12.1,10.9
2022-09-21 08:00:00+00:00,11.85,270.0,0.25,697.4,96.67,17.5,12.4,11.5
2022-09-21 08:10:00+00:00,12.19,270.0,0.71,684.1,96.87,17.92,12.6,11.9
2022-09-21 08:20:00+00:00,12.41,270.0,1.12,657.9,96.64,18.68,12.6,12.0
2022-09-21 08:30:00+00:00,12.52,270.0,1.42,619.2,98.08,19.32,12.7,12.2
2022-09-21 08:40:00+00:00,12.94,270.0,1.19,585.8,98.08,20.19,13.3,12.7
2022-09-21 08:50:00+00:00,13.42,270.0,2.0,547.9,98.04,21.41,14.1,12.7
2022-09-21 09:00:00+00:00,14.43,270.0,1.56,496.6,97.23,22.55,15.1,13.7
2022-09-21 09:10:00+00:00,13.99,270.0,2.44,367.1,85.84,21.37,14.4,13.6
2022-09-21 09:20:00+00:00,13.87,270.0,3.36,321.7,94.54,22.33,14.2,13.7
2022-09-21 09:30:00+00:00,14.95,270.0,2.22,340.6,88.47,22.4,15.5,14.3
2022-09-21 09:40:00+00:00,15.6,270.0,1.68,340.5,86.43,22.08,16.2,14.8
2022-09-21 09:50:00+00:00,16.58,270.0,0.77,329.4,87.53,22.66,17.2,15.3
2022-09-21 10:00:00+00:00,16.91,270.0,1.23,335.9,85.13,23.06,17.3,16.3
2022-09-21 10:10:00+00:00,17.58,270.0,0.72,339.8,82.15,23.12,18.3,16.6
2022-09-21 10:20:00+00:00,18.38,270.0,0.83,341.1,82.68,23.16,18.7,17.9
2022-09-21 10:30:00+00:00,18.53,270.0,1.1,334.0,84.19,23.63,19.3,17.8
2022-09-21 10:40:00+00:00,19.4,270.0,0.7,330.0,84.75,24.1,19.4,19.4
2022-09-21 11:10:00+00:00,20.97,270.0,0.53,321.0,85.09,24.76,22.3,20.2
2022-09-21 11:20:00+00:00,22.35,90.0,0.25,325.6,85.54,24.65,22.8,22.0
2022-09-21 11:30:00+00:00,22.59,270.0,0.84,313.2,85.22,25.42,23.3,21.8
2022-09-21 11:40:00+00:00,22.05,90.0,0.37,332.2,82.33,25.1,23.3,21.3
2022-09-21 11:50:00+00:00,22.32,90.0,0.58,337.6,81.23,24.46,22.7,21.8
2022-09-21 12:00:00+00:00,21.18,90.0,1.27,323.3,83.88,24.94,22.6,20.3
2022-09-21 12:10:00+00:00,21.32,270.0,0.78,314.4,84.54,25.49,21.7,20.6
2022-09-21 12:20:00+00:00,22.02,270.0,0.46,311.8,85.19,25.43,22.8,21.2
2022-09-21 12:30:00+00:00,22.03,270.0,1.26,320.4,81.86,25.48,23.1,21.4
2022-09-21 12:40:00+00:00,21.9,90.0,0.82,314.8,86.38,25.79,23.4,21.3
2022-09-21 12:50:00+00:00,24.12,270.0,0.49,322.7,84.56,25.66,25.2,23.3
2022-09-21 13:00:00+00:00,23.37,270.0,0.97,319.8,86.82,25.78,24.6,22.5
2022-09-21 13:10:00+00:00,22.12,90.0,1.03,324.0,83.75,25.92,22.5,21.8
2022-09-21 13:20:00+00:00,22.07,90.0,1.17,310.8,83.47,26.24,22.3,21.9
2022-09-21 13:30:00+00:00,22.32,90.0,1.22,304.4,86.64,26.68,22.9,21.9
2022-09-21 13:40:00+00:00,22.28,90.0,1.85,312.8,77.52,26.45,22.8,21.8
2022-09-21 13:50:00+00:00,22.57,90.0,1.19,297.9,84.11,26.83,23.1,22.3
2022-09-21 14:00:00+00:00,22.64,90.0,0.96,301.5,84.86,27.16,23.0,22.1
2022-09-21 14:10:00+00:00,22.46,90.0,1.27,305.2,85.58,27.0,23.0,21.9
2022-09-21 14:20:00+00:00,23.31,90.0,0.65,316.5,83.54,26.69,24.0,22.7
2022-09-21 14:30:00+00:00,23.07,90.0,1.15,300.4,89.22,27.21,23.8,22.5
2022-09-21 14:40:00+00:00,22.27,90.0,1.39,324.0,80.11,25.93,22.6,22.0
2022-09-21 14:50:00+00:00,22.46,90.0,1.45,311.4,84.38,26.53,22.7,22.1
2022-09-21 15:00:00+00:00,22.81,90.0,1.51,294.3,85.71,27.39,23.3,22.5
2022-09-21 15:10:00+00:00,22.86,90.0,1.07,302.7,87.3,27.78,23.2,22.4
2022-09-21 15:20:00+00:00,22.99,90.0,1.49,315.5,80.25,27.02,23.5,22.7
2022-09-21 15:30:00+00:00,22.86,90.0,1.29,317.9,81.16,26.52,23.2,22.5
2022-09-21 15:40:00+00:00,22.82,90.0,1.65,307.5,83.29,26.95,23.2,22.3
2022-09-21 15:50:00+00:00,23.07,90.0,1.37,296.7,84.94,27.31,23.7,22.7
2022-09-21 16:00:00+00:00,23.29,90.0,0.99,295.8,89.96,27.61,23.9,22.9
2022-09-21 16:10:00+00:00,23.21,90.0,1.52,311.7,87.35,27.33,23.5,22.9
2022-09-21 16:20:00+00:00,22.9,90.0,1.18,312.5,88.37,26.88,23.2,22.5
2022-09-21 16:30:00+00:00,22.9,90.0,1.32,290.4,94.57,27.51,23.3,22.6
2022-09-21 16:40:00+00:00,22.86,90.0,1.31,301.1,87.75,27.76,23.2,22.5
2022-09-21 16:50:00+00:00,22.57,90.0,1.6,315.3,84.8,26.54,22.7,22.3
2022-09-21 17:00:00+00:00,22.71,90.0,1.21,303.4,94.55,26.6,22.9,22.5
2022-09-21 17:10:00+00:00,22.48,90.0,1.11,296.0,97.15,27.01,22.6,22.3
2022-09-21 17:20:00+00:00,22.49,90.0,0.52,296.3,98.31,27.19,22.8,22.3
2022-09-21 17:30:00+00:00,21.92,90.0,0.39,297.4,98.75,27.11,22.4,21.3
2022-09-21 17:40:00+00:00,20.69,90.0,0.24,296.7,98.34,26.86,21.3,20.2
2022-09-21 17:50:00+00:00,20.19,90.0,0.19,298.3,98.32,26.45,20.4,19.8
2022-09-21 18:00:00+00:00,19.28,90.0,0.37,299.1,97.85,25.81,20.1,18.6
2022-09-21 18:10:00+00:00,17.89,90.0,0.38,318.3,93.33,24.59,18.3,17.4
2022-09-21 18:20:00+00:00,17.08,90.0,0.47,354.0,81.15,21.79,17.5,16.4
2022-09-21 18:30:00+00:00,16.44,90.0,0.51,359.3,89.12,20.87,16.8,16.2
2022-09-21 18:40:00+00:00,16.03,90.0,0.23,368.5,94.17,20.61,16.3,15.7
2022-09-21 18:50:00+00:00,15.77,90.0,0.21,374.8,96.51,20.24,16.0,15.6
2022-09-21 19:00:00+00:00,15.54,90.0,0.08,370.1,97.11,19.94,15.7,15.4
2022-09-21 19:10:00+00:00,15.34,90.0,0.37,372.0,97.65,19.83,15.5,15.2
2022-09-21 19:20:00+00:00,15.37,90.0,0.29,372.6,96.63,19.21,15.7,15.2
2022-09-21 19:30:00+00:00,15.11,90.0,0.14,366.9,93.86,18.06,15.4,14.8
2022-09-21 19:40:00+00:00,14.86,90.0,0.26,368.4,94.23,17.11,15.2,14.2
2022-09-21 19:50:00+00:00,13.79,90.0,0.02,372.1,95.21,16.79,14.4,13.3
2022-09-21 20:00:00+00:00,13.74,90.0,0.29,376.8,95.97,16.45,14.6,13.2
2022-09-21 20:10:00+00:00,14.56,90.0,1.17,373.9,96.13,16.68,15.0,14.2
2022-09-21 20:20:00+00:00,14.13,90.0,0.49,368.5,97.15,16.5,14.4,13.7
2022-09-21 20:30:00+00:00,13.73,90.0,0.54,371.4,97.9,16.42,14.2,13.3
2022-09-21 20:40:00+00:00,13.3,90.0,0.16,377.3,97.77,16.51,13.6,12.9
2022-09-21 20:50:00+00:00,13.17,90.0,0.3,382.0,98.57,16.5,13.6,12.9
2022-09-21 21:00:00+00:00,12.79,90.0,0.17,386.5,98.02,16.6,13.0,12.5
2022-09-21 21:10:00+00:00,12.38,90.0,0.04,388.7,98.18,16.56,12.6,12.2
2022-09-21 21:20:00+00:00,11.91,90.0,0.07,390.3,98.96,16.22,12.2,11.4
2022-09-21 21:30:00+00:00,11.98,90.0,0.01,392.6,99.31,15.83,12.2,11.6
2022-09-21 21:40:00+00:00,11.84,90.0,0.0,394.5,98.45,15.75,12.3,11.5
2022-09-21 21:50:00+00:00,11.7,90.0,0.05,396.4,98.74,15.51,12.1,11.3
2022-09-21 22:00:00+00:00,11.69,90.0,0.04,396.8,98.35,15.35,12.2,11.2
2022-09-21 22:10:00+00:00,11.7,90.0,0.02,401.5,99.27,15.63,12.1,11.3
2022-09-21 22:20:00+00:00,11.46,90.0,0.0,408.0,99.37,16.39,12.0,11.2
2022-09-21 22:30:00+00:00,11.12,90.0,0.0,416.2,99.44,17.0,11.6,10.8
2022-09-21 22:40:00+00:00,11.04,90.0,0.0,420.8,99.94,17.16,11.4,10.5
2022-09-21 22:50:00+00:00,11.21,90.0,0.08,428.0,99.98,17.25,11.6,10.9
2022-09-21 23:00:00+00:00,11.1,90.0,0.0,433.8,99.61,17.49,11.6,10.3
2022-09-21 23:10:00+00:00,10.83,90.0,0.0,439.0,99.9,17.68,11.3,10.5
2022-09-21 23:20:00+00:00,10.21,90.0,0.0,442.9,100.0,17.66,10.6,9.9
2022-09-21 23:30:00+00:00,10.22,90.0,0.08,446.5,100.0,17.63,10.6,10.0
2022-09-21 23:40:00+00:00,10.48,90.0,0.15,449.0,100.0,17.53,10.7,10.1
2022-09-21 23:50:00+00:00,10.63,90.0,0.13,451.6,100.0,17.54,10.8,10.3
2022-09-22 00:00:00+00:00,10.59,90.0,0.22,454.7,100.0,17.52,10.9,10.2
2022-09-22 00:10:00+00:00,10.29,90.0,0.02,457.3,99.93,17.42,10.8,10.1
2022-09-22 00:20:00+00:00,10.14,90.0,0.01,459.5,99.95,17.44,10.5,10.0
2022-09-22 00:30:00+00:00,10.26,90.0,0.08,464.0,99.84,17.44,10.6,9.7
2022-09-22 00:40:00+00:00,9.94,90.0,0.05,469.9,99.81,17.48,10.1,9.6
2022-09-22 00:50:00+00:00,9.75,90.0,0.0,474.4,99.83,17.35,10.4,9.3
2022-09-22 01:00:00+00:00,9.76,90.0,0.0,479.6,99.69,17.38,10.1,9.5
2022-09-22 01:10:00+00:00,9.64,90.0,0.0,484.9,99.8,17.28,9.8,9.3
2022-09-22 01:20:00+00:00,9.8,90.0,0.0,490.7,99.35,17.35,10.0,9.5
2022-09-22 01:30:00+00:00,9.4,90.0,0.0,492.9,98.96,17.38,10.0,8.9
2022-09-22 01:40:00+00:00,8.96,90.0,0.0,498.2,99.06,17.2,9.5,8.3
2022-09-22 01:50:00+00:00,9.28,90.0,0.0,502.4,99.43,17.21,9.6,9.1
2022-09-22 02:00:00+00:00,9.24,90.0,0.04,507.8,98.56,17.25,9.6,9.0
